# PLATE   MJD     FIBERID   Z   
6782   56576     745     0.2576687
4448   55538     883     0.061820533
6782   56576     766     0.2187672
6782   56576     774     0.23108643
7701   57356     64     0.027013635
5161   55968     205     0.029066402
5106   55833     544     0.09747442
7628   56978     410     0.31369475
6782   56576     790     0.0090914415
7628   56978     436     0.045279607
3751   55234     670     0.15160826
5161   55968     251     0.06967088
6782   56576     828     0.22664815
6782   56576     843     0.29885265
5985   56089     916     0.16835192
3651   55247     54     0.23028354
3651   55247     68     0.18065688
6782   56576     878     0.24904616
6782   56576     915     0.22682310000000003
7628   56978     523     0.23329589999999997
5106   55833     692     0.09490226
4384   56105     404     0.09571946
3651   55247     120     0.27212548
4449   55544     120     0.28206885
4384   56105     433     0.30370802
6782   56576     1000     0.29134232
6782   56602     19     0.10657334
5986   56328     28     0.12128096
7701   57356     310     0.022148276
7701   57356     314     0.05648911400000001
7628   56978     606     0.26475959999999993
7628   56978     620     0.24819538
6782   56602     49     0.028679200000000002
7701   57356     345     0.043750584
3651   55247     201     0.23464619
6038   56090     774     0.025885921
6038   56090     800     0.3109382
6782   56602     95     0.18345092
6782   56602     106     0.004792711
7628   56978     683     0.13731995
4449   55544     264     0.0068476023
6038   56090     854     0.032901973
6782   56602     170     0.26374176
7701   57356     458     0.032022916
6782   56602     183     0.23174176
6782   56602     207     0.22590410000000002
6782   56602     209     0.18244463
3651   55247     298     0.18498833
4449   55544     348     0.08863067
4449   55544     370     0.049638607
6782   56602     270     0.030714613999999998
7701   57356     564     0.042113199999999996
6782   56602     299     0.2614069
6782   56602     310     0.23911183
4384   56105     639     0.17884384
5106   55833     937     0.25809678
5106   55833     944     0.07380595
7701   57356     632     0.020231646000000002
3651   55247     376     0.20419747
6782   56602     354     0.272458
4449   55544     493     0.21036318
7701   57356     647     0.019247988
5161   55968     805     0.07041174
3651   55247     398     0.11594864
7628   56978     838     0.03545611
5106   55833     987     0.17249779999999998
3651   55247     430     0.27367043
3651   55247     435     0.056199502
6782   56602     444     0.23999862
7701   57356     753     0.15222575
3651   55247     464     0.051730487
3752   55236     321     0.19426326
7628   56978     918     0.27246225
6039   56099     222     0.06444646400000001
5986   56328     368     0.16786297
3651   55247     512     0.13196392
3752   55236     385     0.20782542
6782   56602     544     0.21658762
7701   57356     834     0.030109892000000003
7701   57356     899     0.031223232000000004
6782   56602     626     0.22526684
6782   56602     676     0.15175773
3651   55247     589     0.26475674
6782   56602     705     0.0034835766999999998
7701   57356     996     0.25197917
6782   56602     750     0.23222098
3752   55236     603     0.27701820000000005
7703   57333     70     0.028365435
6782   56602     788     0.21876724
6782   56602     790     0.23108621
5162   55893     222     0.051739982999999996
6782   56602     814     0.2266696
5107   55940     273     0.26972306
4449   55544     988     0.29154912
3651   55247     724     0.02783407
4450   55540     44     0.07260399
7703   57333     196     0.019955162
7629   56988     186     0.16911764
6782   56602     913     0.22683285
6715   56449     907     0.22596966
7629   56988     196     0.26066676
7703   57333     236     0.021138292000000003
7629   56988     232     0.059369042999999996
6715   56449     959     0.14548959
5107   55940     386     0.100050606
3651   55247     836     0.24903738
3752   55236     927     0.31803113
6039   56099     824     0.06437472
5162   55893     550     0.05299066400000001
3753   55486     43     0.3199413
3753   55486     51     0.1580146
7629   56988     400     0.030828727
5986   56328     838     0.08680747
7629   56988     424     0.31675848
3655   55240     65     0.30158153
6040   56101     164     0.039609328
7703   57333     743     0.23072556
7703   57333     780     0.01834702
3753   55486     352     0.18917403
7703   57333     804     0.19248392
6040   56101     237     0.0662756
5107   55940     723     0.070533045
5162   55893     971     0.11638648
7703   57333     866     0.014530106000000001
7629   56988     618     0.18396497
7703   57333     902     0.09450036
5987   56339     51     0.070203006
7629   56988     645     0.24619094
7703   57333     949     0.019286007
7703   57333     954     0.01951
7629   56988     680     0.05360326
7705   57332     9     0.025573956000000002
7629   56988     702     0.2744443
7705   57332     13     0.14544939999999998
4450   55540     874     0.08121967
7705   57332     36     0.026371977999999997
4450   55540     912     0.09702480599999999
7629   56988     723     0.24687189
7629   56988     729     0.09831939
7629   56988     742     0.03435009
4450   55540     977     0.14906019
7705   57332     209     0.042303868
7629   56988     794     0.19669122
5987   56339     229     0.0855528
6040   56101     718     0.017816013000000002
6040   56101     724     0.06311203
7705   57332     358     0.12030748
6040   56101     784     0.31330815
3655   55240     454     0.07070076
3655   55240     465     0.15261841
6040   56101     866     0.036432627999999995
5108   55888     93     0.044353124
6716   56401     671     0.06820875
4451   55537     344     0.14230675
4451   55537     348     0.2831911
5163   55889     692     0.10422563
3655   55240     633     0.13070841
7630   57006     75     0.22916469
4451   55537     564     0.018418252
5108   55888     248     0.0321213
6716   56401     835     0.05348315
7705   57332     762     0.12868695
7705   57332     763     0.08427348
5108   55888     266     0.12688573
6785   56487     492     0.10763229
6716   56401     844     0.058061622
6041   56102     219     0.019125259
5987   56339     610     0.25349160000000004
6785   56487     559     0.009564932
5987   56339     618     0.022549272999999998
6716   56401     909     0.24769303
7705   57332     870     0.06614974
5164   56067     28     0.008404584
7630   57006     241     0.041219032999999995
7630   57006     248     0.23676798
5987   56339     682     0.02079087
5108   55888     405     0.22558995
5108   55888     417     0.068762854
6717   56397     1     0.3075255
5108   55888     431     0.28305018
4386   55540     153     0.25155962
5108   55888     445     0.16570391
7714   57363     31     0.018369108000000002
6717   56397     39     0.31836185
7714   57363     62     0.2823954
5164   56067     212     0.20912689999999998
6041   56102     514     0.27063590000000004
4386   55540     235     0.2410823
6717   56397     103     0.0025174308
6041   56102     533     0.10348061
7630   57006     398     0.07590897
7714   57363     132     0.14129181
3655   55240     986     0.31001928
6717   56397     140     0.04612045
7714   57363     142     0.3058515
6041   56102     570     0.09499799
5108   55888     599     0.16532272
7630   57006     519     0.16936007
4452   55536     109     0.27717116
7714   57363     286     0.24382006
3656   55241     116     0.12872238
7714   57363     348     0.050594787999999995
6786   56448     81     0.14050189
4386   55540     476     0.08133615599999999
3754   55488     936     0.15177485
5164   56067     528     0.0180354
6717   56397     357     0.29578426
4452   55536     255     0.02800044
7630   57006     660     0.2744688
7630   57006     662     0.06324310000000001
5108   55888     801     0.06674309
3754   55488     978     0.16386662
5108   55888     826     0.049264300000000004
7630   57006     698     0.054791927000000004
6717   56397     431     0.26671505
7630   57006     727     0.30113090000000003
4452   55536     360     0.02391312
3656   55241     330     0.027609441000000002
7630   57006     834     0.08224814
7630   57006     837     0.25620684
6786   56448     358     0.05381212
5108   55888     1000     0.009591907
6042   56101     81     0.10280134
7714   57363     658     0.24612233
6717   56397     598     0.31346667
3755   55504     238     0.04033009
7714   57363     695     0.14431287
5988   56072     362     0.08560161
6717   56397     669     0.037138194
5164   56067     886     0.018804671000000002
3656   55241     536     0.09042583400000001
5109   55892     116     0.056846265
4452   55536     635     0.21318445
5109   55892     156     0.2994603
6717   56397     744     0.102521904
7714   57363     845     0.17712954
3755   55504     489     0.18532404
6042   56101     354     0.101914175
6786   56448     685     0.061094727
5165   56063     117     0.14217643
5109   55892     291     0.059555095
6042   56101     432     0.036426533
3656   55241     769     0.19139170000000003
7631   57279     220     0.058061704000000006
7631   57279     238     0.031565263999999996
7715   57364     88     0.017642993
5165   56063     236     0.02910364
4452   55536     954     0.061695557000000005
6042   56101     532     0.12875499
5165   56063     338     0.022425879
5165   56063     345     0.0644942
5165   56063     366     0.13391933
4453   55535     88     0.017341963999999998
4453   55535     165     0.22605489
4387   55534     282     0.0328586
4387   55534     296     0.105548695
5109   55892     595     0.05584409
7631   57279     461     0.081573434
3755   55504     934     0.098187715
7715   57364     432     0.015535273999999998
5165   56063     576     0.008424955999999999
4387   55534     454     0.040708534
5165   56063     688     0.01955447
5165   56063     709     0.06380118
5989   56312     59     0.10290342
4453   55535     443     0.29988936
7715   57364     612     0.019877018
5109   55892     783     0.29894915
6787   56447     329     0.18957452
5109   55892     791     0.1312114
5109   55892     857     0.06979243
7715   57364     666     0.020064129
6787   56447     394     0.06135728
5165   56063     835     0.008516753
7715   57364     696     0.020574905
5109   55892     915     0.18756689
7715   57364     736     0.06726121
7715   57364     750     0.015857556999999998
5109   55892     995     0.19733253
5110   55913     44     0.16573903
4387   55534     776     0.044382602
6718   56398     642     0.08908492
7715   57364     840     0.037468053
7631   57279     971     0.04520191
6787   56447     617     0.3170987
5110   55913     130     0.073785484
3657   55244     558     0.0806288
7715   57364     934     0.16756852
5110   55913     170     0.007837029
6787   56447     712     0.05802484
6043   56096     430     0.035778113
6787   56447     726     0.059438307
7718   57362     16     0.016706625
6043   56096     451     0.23925845
6787   56447     753     0.06420381
3756   55505     611     0.08669433
7632   56987     110     0.21422741
7718   57362     77     0.13788849
7632   56987     140     0.04207743
6787   56447     914     0.06692862
7718   57362     228     0.01619831
3657   55244     791     0.12139117
4454   55536     126     0.06454188400000001
3756   55505     880     0.20689765
3657   55244     853     0.16414703
7632   56987     314     0.034231465
6788   56428     77     0.115764946
4388   55536     190     0.040208127
7718   57362     383     0.11056777
7718   57362     384     0.016000723
4454   55536     235     0.07946944
6719   56390     87     0.13128011
6788   56428     106     0.05838421
7718   57362     398     0.016445823000000002
7632   56987     381     0.091486044
6043   56096     848     0.063712105
5110   55913     576     0.16984901
7632   56987     443     0.21679770000000004
5110   55913     582     0.10164922
3757   55508     45     0.21295372
7632   56987     460     0.028890918999999998
4454   55536     343     0.07918958
4388   55536     344     0.27543315
7632   56987     500     0.029954644
6719   56390     242     0.026634797
5110   55913     668     0.015742166000000002
3658   55205     103     0.09875393
3757   55508     155     0.18207064
6788   56428     320     0.08485422
7718   57362     610     0.18443622
4388   55536     520     0.041121062
6788   56428     463     0.09202468400000001
7718   57362     756     0.1434061
5110   55913     843     0.25340512
4388   55536     561     0.05090233
6788   56428     480     0.30482155
5110   55913     864     0.24398986
6719   56390     451     0.18674625
3757   55508     358     0.25667652
4388   55536     596     0.055008885
5110   55913     887     0.13306828
7718   57362     822     0.19490777
7632   56987     776     0.28943515
7632   56987     784     0.15009227
3757   55508     401     0.24809479999999998
5110   55913     956     0.14812833
6044   56090     346     0.25126487
5167   56066     66     0.15941423
6788   56428     644     0.09535158
6719   56390     610     0.13261627
5167   56066     108     0.075782955
7632   56987     918     0.16373974
7718   57362     978     0.1656835
3757   55508     539     0.28265736
5167   56066     118     0.30343318
3658   55205     496     0.069054775
7718   57362     994     0.034482762
3757   55508     564     0.029268516
6719   56390     686     0.30936128
7721   57360     66     0.016464144
3658   55205     544     0.056706436
7632   56987     1000     0.07575989
7721   57360     120     0.043479435
3658   55205     587     0.08365225
7721   57360     134     0.23919354
6788   56428     848     0.030618124
7633   56931     81     0.27734974
5111   55840     242     0.030018093
5111   55840     260     0.18070416
3757   55508     870     0.23974982
7721   57360     326     0.30625778
4389   55539     12     0.03776244
6044   56090     769     0.062289644000000005
5111   55840     305     0.15299425
6789   56401     105     0.28308064
7633   56931     190     0.28472559999999997
6789   56401     118     0.029636005
3757   55508     967     0.22019707
7721   57360     406     0.036483603999999996
6044   56090     866     0.023256922000000003
7721   57360     444     0.016813517
7721   57360     455     0.015689349
4389   55539     89     0.04387264
7633   56931     274     0.27932557
3658   55205     861     0.089585416
4455   55539     412     0.023757063
6720   56390     60     0.037227508
5111   55840     486     0.1262894
7633   56931     352     0.009383423
3758   55506     160     0.061204385
7721   57360     610     0.022942672
5990   56066     785     0.31250882
7633   56931     370     0.16184181
6789   56401     336     0.29507187
6045   56072     48     0.028406225
7633   56931     374     0.016816258
7721   57360     650     0.29626417
7721   57360     682     0.022345777999999997
7633   56931     436     0.29125786
6789   56401     436     0.07911879599999999
5111   55840     596     0.12911907
6045   56072     180     0.025768327999999997
4455   55539     612     0.047095377
4389   55539     322     0.054760095
5167   56066     916     0.02970834
4455   55539     641     0.07631778
3659   55181     75     0.096327096
7721   57360     829     0.015011341999999999
6789   56401     546     0.30247617
7721   57360     860     0.015877265
6045   56072     294     0.03279253
6045   56072     330     0.029741273999999998
3659   55181     144     0.087883525
7721   57360     946     0.016374726000000003
5991   56076     44     0.06826842
6720   56390     351     0.27750516
7633   56931     688     0.2576408
3659   55181     282     0.23830895
7633   56931     739     0.043308407
7818   56989     118     0.026252497000000003
4389   55539     590     0.04032565
7818   56989     128     0.05722826
6720   56390     465     0.25801438
5168   56035     282     0.22708704
7633   56931     756     0.0084852325
7633   56931     757     0.1526777
7633   56931     772     0.22823963
7633   56931     794     0.009737736
6045   56072     632     0.25213212
3659   55181     358     0.0873438
7633   56931     800     0.23003908
6045   56072     652     0.060676232000000004
6045   56072     659     0.12967278
7633   56931     813     0.24996187
5111   55840     988     0.064767756
7633   56931     866     0.16682070000000002
6045   56072     748     0.061392758
3659   55181     480     0.18239208
7818   56989     357     0.053839187999999996
7818   56989     364     0.061702624000000005
6045   56072     792     0.27572873
7633   56931     930     0.23240401
6790   56430     85     0.06938188
3659   55181     504     0.08038743599999999
7633   56931     962     0.30100173
6790   56430     136     0.19055356
5991   56076     406     0.31253179999999997
6790   56430     192     0.10310513
4456   55537     332     0.026495563
7818   56989     490     0.09184009
5168   56035     639     0.20253444
6045   56072     944     0.10088393
3759   55236     94     0.08737008
7818   56989     551     0.007662879
5168   56035     704     0.028594573999999998
4456   55537     450     0.29300186
3759   55236     171     0.22198051
6790   56430     332     0.20610975
7634   56935     126     0.0017047254000000002
6720   56390     852     0.011317724
7818   56989     671     0.015820106
6790   56430     386     0.059660036
5168   56035     828     0.12105747
7634   56935     182     0.21513191
6790   56430     432     0.059530962
7634   56935     186     0.21581014
7818   56989     754     0.27078584
6046   56096     186     0.008409601
6046   56096     188     0.008307238
7818   56989     766     0.018099358
4390   55948     85     0.041968595
7634   56935     248     0.1057042
7818   56989     811     0.25623676
6046   56096     242     0.018214298
3659   55181     841     0.2157592
7634   56935     297     0.08592001
5168   56035     990     0.030575024
5112   55895     440     0.0492827
3759   55236     441     0.22739276
6046   56096     306     0.044551297999999996
7634   56935     337     0.31735057
5169   56045     50     0.025841676
7818   56989     916     0.118456565
3759   55236     480     0.120433204
6790   56430     637     0.07005622
3759   55236     513     0.17203096
3759   55236     523     0.22010526
6790   56430     676     0.031993344
7819   57280     38     0.005994200999999999
7819   57280     45     0.022991253
4456   55537     918     0.022250736
5112   55895     608     0.042901833
7819   57280     100     0.04319347
5112   55895     618     0.04295151
6721   56398     254     0.07351599
3660   55209     104     0.25391460000000005
6790   56430     928     0.06854565
7819   57280     222     0.16468355
6721   56398     302     0.055780895
6721   56398     307     0.12709965
7819   57280     241     0.056541547000000004
4457   55858     170     0.28808013
7819   57280     406     0.26679805
6791   56429     126     0.10769423
5992   56066     156     0.023730865
5992   56066     160     0.28412905
3760   55268     8     0.09925173
7819   57280     460     0.027881052000000003
6791   56429     184     0.0736585
6791   56429     190     0.011392426
7819   57280     492     0.31772146
5169   56045     661     0.25038594
6791   56429     244     0.068566926
3660   55209     381     0.20812584
3760   55268     148     0.10335616
7819   57280     599     0.023381727
3760   55268     249     0.1578555
7819   57280     718     0.014876447
4457   55858     624     0.07575133
5113   55924     116     0.10055856
7634   56935     980     0.15931581
3760   55268     366     0.06440008400000001
4374   55883     400     0.16318978
7819   57280     920     0.09922656
5113   55924     204     0.13307853
5170   56063     76     0.025643818
4457   55858     790     0.048680604
6047   56098     371     0.28366694
7819   57280     981     0.27630147
4457   55858     840     0.0196224
5170   56063     138     0.095696054
5170   56063     140     0.005020298
6791   56429     749     0.06804657
3760   55268     627     0.087012164
7820   56984     148     0.12673783
5170   56063     336     0.00436326
7820   56984     228     0.029194513
5113   55924     380     0.08396494
3760   55268     815     0.2325924
3760   55268     822     0.27256942
5970   56046     555     0.20652696
7635   56979     306     0.065486886
4458   55536     234     0.02174387
6792   56432     135     0.23473221
7820   56984     423     0.19185624
4458   55536     276     0.09737847
5170   56063     574     0.28717518
7635   56979     369     0.3092301
5170   56063     620     0.025517207000000004
5170   56063     644     0.025507988
6792   56432     249     0.06427165
3761   55272     103     0.21356915
4391   55866     290     0.04509166
7820   56984     566     0.04200026
5113   55924     602     0.064771734
5113   55924     614     0.08251667
4458   55536     453     0.31597559999999997
4458   55536     517     0.09765039999999998
5992   56066     990     0.18909326
6048   56072     205     0.30313095
4458   55536     632     0.01733976
6722   56431     324     0.21379247
4458   55536     690     0.022084347999999997
7820   56984     855     0.23024099
5993   56070     71     0.08910127
5993   56070     86     0.03048327
6722   56431     396     0.07566752
7820   56984     940     0.04079821
7635   56979     712     0.22245589
3661   55212     314     0.27615777
7821   57279     65     0.2792292
5171   56038     209     0.099395104
4458   55536     928     0.04141792
5993   56070     209     0.23180492
7821   57279     164     0.2717879
7821   57279     244     0.20618875
7635   56979     946     0.27454492
5993   56070     424     0.06304472
6793   56430     28     0.08269856
6793   56430     39     0.07707163
7821   57279     334     0.045986168
3761   55272     934     0.029893251000000003
3761   55272     960     0.26577547
6722   56431     836     0.23503111
7821   57279     428     0.019623062
6722   56431     852     0.019258158
7821   57279     488     0.022419842000000002
5114   55883     316     0.041527685
7821   57279     496     0.021662727000000003
5171   56038     633     0.018261096
7821   57279     518     0.024447003
6048   56072     948     0.14171836
5114   55883     396     0.016557215
7636   56989     291     0.030214127
5114   55883     432     0.287129
6723   56428     22     0.019219883
6793   56430     312     0.09201953
6049   56091     26     0.04117125
3661   55212     906     0.20206995
3762   55507     205     0.07480077
3661   55212     910     0.011910293
4459   55533     500     0.023889453999999997
4392   55833     198     0.21633403
5171   56038     804     0.019431828
7636   56989     382     0.015965626
5993   56070     828     0.054333888
6723   56428     125     0.26123264
3661   55212     985     0.24799134
7636   56989     430     0.3090392
4392   55833     293     0.0837243
5171   56038     867     0.29252514
6049   56091     156     0.01955032
6723   56428     174     0.071394
6723   56428     176     0.18862881
4459   55533     594     0.015582057
6049   56091     210     0.018531276
6723   56428     246     0.24662751
6723   56428     247     0.19953632
5114   55883     687     0.07152972
7636   56989     550     0.016266948
5993   56070     982     0.13991706
4459   55533     735     0.24493356
3661   55614     160     0.013302156
5994   56101     27     0.07043926
6793   56430     627     0.3129455
7636   56989     629     0.16063884
6793   56430     634     0.07846402
7821   57279     926     0.07517362400000001
6793   56430     679     0.25174597
4459   55533     818     0.07379744
5994   56101     96     0.18499653
3762   55507     548     0.038347114
3762   55507     554     0.059759900000000005
4459   55533     845     0.057623763
7636   56989     704     0.0089250365
3661   55614     318     0.2761598
6049   56091     532     0.2932853
3661   55614     370     0.06146228
4460   55533     4     0.08310945
7822   57041     172     0.022962662999999998
6723   56428     607     0.08415579
7822   57041     206     0.023694887999999997
7822   57041     212     0.02168126
7822   57041     222     0.043104183
4460   55533     87     0.18533951
4392   55833     762     0.05369115
7822   57041     263     0.021003176000000002
7822   57041     292     0.15530008
7636   56989     946     0.30009693
7822   57041     338     0.022166067999999997
4460   55533     195     0.055456745999999994
5172   56071     493     0.21235990000000002
7822   57041     373     0.005274302
4392   55833     842     0.08480257
7822   57041     380     0.009311139
4392   55833     858     0.05374153
7822   57041     418     0.07698211
5172   56071     574     0.02554787
4392   55833     936     0.29603663
6723   56428     810     0.2879663
5172   56071     634     0.07410205
6723   56428     864     0.03160528
4460   55533     406     0.087309785
6050   56089     50     0.031788096
6723   56428     915     0.12245781
3763   55508     198     0.022781685
5115   55885     376     0.066877335
4393   55944     90     0.04004985
6723   56428     961     0.04251089
3763   55508     348     0.24971877
6050   56089     222     0.03335096
4460   55533     655     0.07602804
7822   57041     859     0.027861275
5115   55885     464     0.04522518
3661   55614     906     0.011917176000000002
3661   55614     914     0.2020853
7822   57041     946     0.05651634
4393   55944     210     0.24721749
3763   55508     546     0.056746747
7637   56933     364     0.09066569
3763   55508     600     0.0410187
7823   56978     40     0.0049719107
6794   56448     772     0.15116738
3661   55614     985     0.24798357
7823   56978     98     0.06741013
6794   56448     814     0.25390893
5173   56046     248     0.030402854
4460   55533     960     0.109384835
6724   56416     164     0.007691855500000001
5173   56046     344     0.03211386
3763   55508     780     0.0069395327
6050   56089     650     0.12521821
6724   56416     216     0.07118116
5173   56046     368     0.014593743999999999
5173   56046     400     0.04528737
4461   55888     113     0.093981095
3763   55508     852     0.041269224
6724   56416     258     0.012769227
4393   55944     410     0.053286582
6050   56089     776     0.054687534
7823   56978     359     0.3094343
6050   56089     783     0.07582591
3763   55508     978     0.16137101
3662   55182     200     0.19297555
6795   56425     132     0.012200535
7823   56978     482     0.13858314
6795   56425     196     0.19737257
5995   56093     130     0.071814306
7823   56978     552     0.043164615
5173   56046     723     0.14138734
6795   56425     311     0.13810584
5173   56046     752     0.17250688
5173   56046     769     0.21247575
3764   55514     308     0.25764284
3764   55514     324     0.041303538
6795   56425     500     0.12792078
5116   55857     11     0.06879037
4461   55888     671     0.015610281
6051   56093     251     0.032742400000000005
3764   55514     391     0.20783055
7823   56978     838     0.037512794
5116   55857     51     0.15295954
3662   55182     481     0.18659186
7637   56933     922     0.016309826
7823   56978     906     0.042916417000000005
5116   55857     85     0.18672267
4393   55944     802     0.15872085
4461   55888     802     0.02379687
6051   56093     379     0.06135654
4393   55944     814     0.05704377
3764   55514     554     0.056456695999999994
7637   56933     979     0.24455397
3662   55182     546     0.20522642
7824   57282     24     0.020662793999999998
7824   57282     36     0.022243636
3662   55182     595     0.22544098
5116   55857     177     0.22235858
3662   55182     618     0.1859963
5116   55857     213     0.13441506
3764   55514     706     0.12686917
7824   57282     186     0.06701956
7638   56981     154     0.045011934
7824   57282     252     0.067859136
3764   55514     816     0.23809388
6795   56425     968     0.029376793999999998
6795   56425     972     0.00247961
4394   55924     38     0.09959245
3764   55514     923     0.223703
6051   56093     836     0.046412012999999995
7824   57282     416     0.19547726
3662   55182     856     0.24768911
7824   57282     458     0.02397386
6051   56093     890     0.033806846
3765   55508     73     0.03216524
5116   55857     576     0.058700178
7638   56981     448     0.0698765
3663   55176     74     0.054095045
5116   55857     674     0.05607708
3663   55176     104     0.2156529
6052   56092     148     0.18350178
7824   57282     746     0.067895636
5116   55857     788     0.08411492
5996   56096     78     0.27454543
7824   57282     790     0.02274183
7824   57282     794     0.07523236
4394   55924     605     0.22434345
7824   57282     886     0.31911
5996   56096     236     0.07420717
6052   56092     330     0.030919105
7638   56981     816     0.18535966
3765   55508     468     0.16142645
3663   55176     387     0.08203332
5116   55857     964     0.07024356
4462   55600     800     0.028661946
6725   56390     570     0.31140494
5996   56096     287     0.14459668
7638   56981     881     0.043339487
7638   56981     898     0.06426693
6052   56092     482     0.030434878999999998
4462   55600     914     0.28691238
6796   56453     788     0.14034021
5996   56096     404     0.054415625
4462   55600     975     0.28525516
5117   55925     123     0.16488129999999998
7825   57030     172     0.037262555
6052   56092     684     0.03351244
7639   57297     74     0.12724069999999998
4394   55924     950     0.09876511
7825   57030     295     0.008910376999999999
6797   56426     8     0.13542809
7825   57030     369     0.028844766
7639   57297     258     0.29102117
5175   55955     594     0.27953604
3766   55213     41     0.29748696
4463   55868     338     0.013653826
4395   55828     190     0.07394867
3766   55213     117     0.06956738
5117   55925     503     0.088437654
5996   56096     807     0.24284503
6726   56394     115     0.01329388
4463   55868     461     0.07311462
4395   55828     257     0.24516806
5175   55955     799     0.24451391
6797   56426     395     0.21802767
5117   55925     583     0.04442419
4463   55868     542     0.04746297
7639   57297     465     0.31728494
7825   57030     742     0.0750299
6797   56426     470     0.080160335
3766   55213     362     0.28251514
4463   55868     686     0.09470846
5175   55955     979     0.09245934
7639   57297     531     0.21422729
5117   55925     674     0.19991791
5117   55925     712     0.27566937
5997   56309     2     0.29936546
5176   56221     63     0.07695053
5117   55925     750     0.06877788
7639   57297     650     0.21059433
6797   56426     738     0.043104447000000004
5117   55925     801     0.25120655
6726   56394     384     0.07138052
5117   55925     819     0.18502909
6726   56394     450     0.14364676
5176   56221     281     0.030913766000000002
3664   55245     425     0.24949875
5118   55830     1     0.21020582
6053   56091     640     0.01866673
7639   57297     893     0.13450920000000002
3766   55213     788     0.017099923
7826   56931     256     0.04324084
5118   55830     99     0.032635804
5118   55830     116     0.038089693
6726   56394     716     0.09354368
5997   56309     429     0.07043424
5118   55830     149     0.22441584
7826   56931     344     0.13266723
6726   56394     749     0.069298364
5118   55830     194     0.15285341
3766   55213     920     0.25357354
6798   56485     144     0.104459815
7826   56931     446     0.28166944
6726   56394     864     0.27047473
3664   55245     765     0.2525195
4464   55866     375     0.16800262
5118   55830     366     0.08042482
6726   56394     974     0.02613206
3664   55245     823     0.2599359
7826   56931     578     0.24803309
7640   57311     317     0.062767506
6727   56369     36     0.2765474
3767   55214     200     0.27076903
7640   57311     358     0.06989899
3767   55214     222     0.20572346
7640   57311     372     0.26458558
7640   57311     396     0.019741517
6727   56369     176     0.09148255
4464   55866     598     0.09891227
5997   56309     887     0.03444988
5176   56221     911     0.04393503
7826   56931     795     0.26381353
4396   55829     357     0.25151065
7640   57311     515     0.010873681999999999
5118   55830     661     0.033112176
4396   55829     374     0.24034286
3665   55247     105     0.24098057
5118   55830     697     0.15115897
5997   56309     985     0.28926942
4396   55829     415     0.053961456
7640   57311     598     0.106278054
3767   55214     459     0.06877298
3665   55247     175     0.26780957
5998   56087     76     0.03236555
7640   57311     657     0.17612363
7826   56931     934     0.24231306
7826   56931     948     0.0431171
5118   55830     860     0.016646262
3767   55214     511     0.28050798
3767   55214     518     0.071718775
4396   55829     600     0.2512665
6054   56089     382     0.0828415
7640   57311     801     0.07029439999999999
4396   55829     650     0.013915298000000001
6054   56089     443     0.13374509
5177   56245     160     0.025954197999999998
7827   57278     50     0.024713732000000002
6054   56089     488     0.017033275
4396   55829     781     0.23941790000000002
4396   55829     795     0.21865300000000001
6798   56485     803     0.1200367
6727   56369     663     0.07010564
3767   55214     656     0.21319099
7640   57311     965     0.16207922
6798   56485     822     0.07831664
3665   55247     538     0.316306
6727   56369     693     0.07353319999999999
5119   55836     128     0.07640021
3767   55214     698     0.08953199
5177   56245     303     0.07276041
5119   55836     182     0.07045754
3665   55247     676     0.036336597000000005
5177   56245     405     0.19353484
3665   55247     697     0.12555188
4465   55858     160     0.011792821
6799   56478     34     0.009516980500000001
6727   56369     900     0.2673678
4397   55921     41     0.055560887
5177   56245     474     0.077013716
3767   55214     907     0.1245296
5998   56087     668     0.283547
6799   56478     96     0.008777672
7641   57307     286     0.09862303
3665   55247     900     0.051355794
3767   55214     998     0.15200770000000002
6799   56478     162     0.045313094000000005
7641   57307     402     0.22536619
3768   55564     97     0.05908773
5177   56245     727     0.03909971
5998   56087     905     0.026995834
5177   56245     742     0.08637124
6055   56102     32     0.1431664
5119   55836     633     0.09248758
5998   56087     946     0.04587712
6055   56102     73     0.061504126
5119   55836     676     0.026763152000000002
7827   57278     668     0.13111554
7641   57307     569     0.19331436
5177   56245     830     0.039805903999999996
7641   57307     579     0.042812824000000006
6055   56102     223     0.22619823
5177   56245     956     0.082987875
4465   55858     689     0.31624746
7827   57278     842     0.07138705
4397   55921     547     0.04753063
3666   55185     263     0.06855147
7641   57307     715     0.08507
7827   57278     883     0.23537542
4465   55858     738     0.04283284
7641   57307     737     0.08521534
7641   57307     756     0.14376960000000003
7827   57278     949     0.29674813
7641   57307     772     0.064197846
5999   56089     216     0.09503675
4465   55858     826     0.0155048845
3768   55564     611     0.13254687
6055   56102     478     0.040689357
7641   57307     851     0.2619161
6728   56426     564     0.07357191
3768   55564     634     0.019342316000000002
7828   57039     82     0.037126496
7641   57307     875     0.09144004
7641   57307     892     0.22686833
7641   57307     903     0.08504524
7641   57307     905     0.06414999
7641   57307     911     0.06257082
4465   55858     985     0.06899002
7641   57307     918     0.04245364
7828   57039     156     0.048882037
7828   57039     158     0.07043189999999999
6799   56478     916     0.08635254
5999   56089     394     0.074153446
3768   55564     829     0.16305596
7828   57039     276     0.09197609
7641   57307     999     0.29967624
5178   56246     419     0.08269942
6055   56102     716     0.07140921
3768   55564     858     0.065719076
7643   57302     34     0.21103008
6728   56426     748     0.1669341
3666   55185     612     0.01927963
